HeatNo|QualNo|CustID|CustVer|InternalVer|Cr_Final|Ni_Final|Mo_Final|V_Final|W_Final|TotalIngotsWeight|Last_EOP|Cr_Last_EOP|Ni_Last_EOP|Mo_Last_EOP|V_Last_EOP|W_Last_EOP
95806|834|55|2|11|11.31|0.16|0.76|0.77|0.04|48410.0|2.0|11.45|0.17|0.54|0.35|0.04
95807|834|99|2|1|11.38|0.15|0.73|0.74|0.04|48410.0|2.0|10.68|0.15|0.61|0.37|0.05
95837|834|57|3|1|11.45|0.16|0.78|0.76|0.04|47120.0|2.0|11.33|0.16|0.54|0.34|0.03
95838|834|99|2|1|11.35|0.18|0.8|0.76|0.03|44290.0|2.0|9.41|0.19|0.52|0.27|0.02
95859|834|92|1|35|11.74|0.18|0.81|0.94|0.02|40860.0|2.0|11.09|0.18|0.61|0.36|0.01
95861|834|99|2|38|11.4|0.17|0.73|0.74|0.03|50400.0|2.0|10.51|0.17|0.66|0.3|0.03
95862|834|57|3|1|11.49|0.19|0.72|0.74|0.04|49440.0|2.0|10.16|0.18|0.59|0.31|0.04
95881|834|99|2|2|11.3|0.15|0.72|0.75|0.04|48000.0|1.0|10.45|0.14|0.43|0.24|0.07
95882|834|99|2|2|11.51|0.15|0.73|0.76|0.05|48000.0|1.0|10.52|0.14|0.52|0.27|0.04
95902|834|99|2|38|11.35|0.15|0.75|0.76|0.02|47360.0|2.0|10.82|0.14|0.65|0.28|0.03
95907|834|99|2|3|11.52|0.14|0.76|0.94|0.03|45190.0|3.0|12.22|0.14|0.52|0.34|0.05
95916|834|99|2|38|11.43|0.18|0.74|0.76|0.03|47360.0|2.0|10.14|0.17|0.52|0.31|0.03
95927|834|57|3|47|11.43|0.15|0.76|0.77|0.02|47360.0|2.0|10.22|0.15|0.5|0.22|0.02
95928|834|99|2|1|11.52|0.15|0.73|0.75|0.02|48410.0|3.0|10.28|0.15|0.46|0.22|0.03
95930|834|57|3|3|11.57|0.14|0.74|0.78|0.03|47300.0|2.0|10.29|0.15|0.54|0.26|0.03
95931|834|93|2|2|11.49|0.16|0.75|0.67|0.03|46100.0|2.0|11.41|0.15|0.68|0.28|0.03
95932|834|57|3|49|11.3|0.14|0.73|0.75|0.03|48000.0|2.0|11.55|0.14|0.68|0.27|0.02
95941|834|57|3|3|11.52|0.15|0.73|0.76|0.03|48000.0|2.0|9.42|0.14|0.82|0.15|0.03
95942|834|55|2|2|11.49|0.13|0.74|0.78|0.03|48810.0|2.0|11.1|0.13|0.68|0.22|0.02
95949|834|99|2|1|11.33|0.18|0.74|0.76|0.03|47380.0|2.0|11.04|0.17|0.61|0.26|0.03
95950|834|99|2|1|11.46|0.17|0.73|0.76|0.03|47380.0|2.0|10.63|0.16|0.55|0.26|0.03
95960|834|92|1|23|11.7|0.18|0.82|0.9|0.04|45720.0|1.0|9.17|0.16|0.72|0.28|0.07
95976|834|99|2|10|11.52|0.19|0.76|0.76|0.03|44500.0|2.0|10.57|0.18|0.55|0.26|0.03
95977|834|99|2|38|11.5|0.24|0.76|0.76|0.02|49760.0|2.0|10.15|0.24|0.47|0.2|0.03
95978|834|99|2|1|11.35|0.18|0.77|0.81|0.03|47380.0|2.0|10.58|0.17|0.53|0.27|0.04
95989|834|92|1|37|11.65|0.15|0.82|0.85|0.03|48000.0|2.0|10.84|0.14|0.54|0.25|0.03
95990|834|55|2|2|11.4|0.14|0.73|0.74|0.03|48000.0|3.0|11.36|0.13|0.51|0.25|0.04
96001|834|99|2|2|11.26|0.14|0.74|0.76|0.02|47490.0|2.0|9.41|0.12|0.45|0.25|0.03
96019|834|57|3|23|11.43|0.13|0.78|0.93|0.02|48000.0|2.0|11.01|0.13|0.38|0.23|0.03
96020|834|93|2|2|11.48|0.15|0.74|0.67|0.02|46950.0|2.0|11.17|0.15|0.45|0.28|0.03
96021|834|99|2|2|11.45|0.13|0.75|0.75|0.02|48240.0|2.0|9.86|0.13|0.6|0.27|0.04
96062|834|57|3|1|11.52|0.13|0.77|0.75|0.03|49000.0|3.0|10.37|0.13|0.44|0.25|0.02
96072|834|99|2|1|11.44|0.19|0.77|0.76|0.02|45960.0|2.0|10.7|0.19|0.44|0.24|0.02
96093|834|99|2|46|11.35|0.13|0.74|0.75|0.02|47760.0|2.0|0.0|0.0|0.0|0.0|0.0
96094|834|99|2|1|11.41|0.12|0.73|0.77|0.02|47380.0|2.0|10.73|0.11|0.7|0.25|0.01
96102|834|84|2|2|11.44|0.14|0.77|0.78|0.02|45630.0|2.0|11.06|0.14|0.38|0.21|0.03
96106|834|99|2|1|11.37|0.14|0.74|0.78|0.02|47380.0|2.0|9.99|0.12|0.64|0.24|0.02
96110|834|71|1|3|11.18|0.14|0.73|0.74|0.02|48000.0|2.0|11.09|0.14|0.58|0.21|0.03
96111|834|71|1|3|11.27|0.13|0.75|0.75|0.02|48000.0|2.0|10.31|0.11|0.69|0.23|0.02
96112|834|99|2|2|11.38|0.15|0.75|0.74|0.03|45440.0|2.0|9.71|0.14|0.45|0.22|0.04
96122|834|92|1|35|11.65|0.14|0.83|0.93|0.03|45165.0|2.0|9.39|0.14|0.46|0.23|0.06
96123|834|99|2|53|11.4|0.15|0.76|0.93|0.02|46070.0|2.0|10.77|0.14|0.46|0.3|0.04
96139|834|99|2|54|11.29|0.15|0.74|0.74|0.02|48000.0|2.0|9.42|0.14|0.46|0.24|0.02
96140|834|93|2|2|11.33|0.13|0.76|0.73|0.02|48000.0|2.0|9.66|0.12|0.56|0.28|0.02
96156|834|99|2|1|11.33|0.17|0.71|0.74|0.03|48410.0|3.0|11.53|0.17|0.6|0.23|0.04
96157|834|99|2|1|11.38|0.14|0.73|0.75|0.02|49440.0|2.0|11.22|0.14|0.68|0.28|0.03
96179|834|99|2|2|11.34|0.13|0.74|0.76|0.02|46660.0|2.0|10.43|0.13|0.65|0.21|0.02
96180|834|84|2|2|11.43|0.13|0.74|0.75|0.02|48000.0|2.0|10.39|0.13|0.64|0.22|0.01
96181|834|99|2|1|11.38|0.12|0.75|0.75|0.02|47360.0|2.0|11.26|0.11|0.62|0.24|0.02
96195|834|57|3|3|11.34|0.09|0.75|0.76|0.01|48000.0|2.0|9.86|0.09|0.47|0.21|0.03
96196|834|57|3|3|11.51|0.11|0.75|0.78|0.01|46950.0|3.0|10.71|0.11|0.4|0.3|0.04
96210|834|99|2|38|11.2|0.12|0.77|0.73|0.01|50400.0|2.0|10.71|0.12|0.76|0.22|0.02
96212|834|84|2|2|11.39|0.14|0.77|0.77|0.02|48060.0|2.0|10.92|0.13|0.31|0.26|0.04
96213|834|99|2|3|11.23|0.13|0.76|0.92|0.01|46400.0|2.0|10.89|0.13|0.27|0.23|0.03
96214|834|84|2|2|11.59|0.15|0.77|0.78|0.02|48000.0|2.0|9.98|0.15|0.37|0.23|0.03
96215|834|84|2|8|11.36|0.14|0.77|0.79|0.02|48000.0|2.0|9.64|0.13|0.32|0.19|0.04
96242|834|93|2|25|11.27|0.14|0.72|0.65|0.02|48000.0|2.0|11.45|0.13|0.6|0.25|0.04
96243|834|84|2|2|11.42|0.13|0.74|0.79|0.01|46130.0|2.0|9.69|0.11|0.75|0.22|0.02
96244|834|99|2|2|11.36|0.13|0.76|0.75|0.01|45240.0|2.0|11.18|0.12|0.55|0.27|0.03
96245|834|57|3|4|11.42|0.12|0.75|0.91|0.01|43800.0|2.0|9.98|0.11|0.55|0.23|0.02
96257|834|99|2|1|11.46|0.15|0.73|0.76|0.02|47360.0|2.0|0.0|0.0|0.0|0.0|0.0
96258|834|93|2|22|11.24|0.17|0.75|0.72|0.02|50400.0|2.0|9.83|0.16|0.61|0.19|0.04
96270|834|99|2|2|11.34|0.17|0.76|0.75|0.02|46950.0|2.0|11.18|0.18|0.32|0.16|0.06
96316|834|99|2|2|11.29|0.14|0.75|0.75|0.03|46950.0|2.0|11.73|0.14|0.74|0.18|0.04
96317|834|57|3|3|11.47|0.16|0.74|0.76|0.02|46230.0|2.0|10.46|0.15|0.71|0.17|0.02
96323|834|99|2|1|11.33|0.15|0.73|0.74|0.02|47120.0|2.0|10.58|0.15|0.33|0.15|0.04
96324|834|99|2|1|11.33|0.27|0.75|0.76|0.02|48410.0|2.0|9.99|0.28|0.54|0.15|0.03
96325|834|99|2|1|11.3|0.18|0.74|0.76|0.02|50400.0|3.0|10.95|0.18|0.68|0.18|0.02
96326|834|84|2|1|11.5|0.14|0.74|0.78|0.02|48410.0|2.0|10.43|0.14|0.68|0.2|0.03
96332|834|99|2|2|11.38|0.11|0.77|0.77|0.01|47650.0|3.0|10.29|0.11|0.38|0.2|0.02
96333|834|57|3|4|11.41|0.14|0.75|0.93|0.02|45650.0|2.0|10.14|0.14|0.52|0.19|0.03
96334|834|99|2|3|11.24|0.14|0.74|0.93|0.02|47940.0|3.0|11.56|0.14|0.68|0.23|0.02
96335|834|99|2|1|11.35|0.16|0.72|0.74|0.02|47360.0|2.0|10.58|0.16|0.69|0.23|0.01
96336|834|84|2|5|11.46|0.15|0.74|0.77|0.02|49000.0|2.0|11.34|0.15|0.69|0.26|0.01
96337|834|99|2|38|11.36|0.17|0.73|0.75|0.02|47380.0|2.0|11.22|0.17|0.71|0.29|0.02
96338|834|99|2|38|11.58|0.13|0.74|0.77|0.02|46350.0|2.0|0.0|0.0|0.0|0.0|0.0
96354|834|62|1|5|11.92|0.13|0.97|0.75|0.01|47300.0|3.0|9.62|0.15|0.5|0.22|0.02
96355|834|84|2|9|11.37|0.14|0.72|0.75|0.01|47650.0|2.0|9.97|0.16|0.41|0.25|0.03
96356|834|57|3|1|11.4|0.13|0.74|0.76|0.01|50400.0|2.0|10.25|0.14|0.38|0.27|0.04
96357|834|99|2|1|11.3|0.13|0.76|0.76|0.01|48410.0|2.0|9.96|0.14|0.37|0.22|0.04
96358|834|99|2|38|11.36|0.12|0.73|0.75|0.02|48410.0|2.0|9.87|0.13|0.51|0.22|0.03
96383|834|99|2|54|11.41|0.18|0.76|0.75|0.02|47650.0|2.0|10.43|0.17|0.4|0.24|0.02
96399|834|84|2|1|11.61|0.17|0.76|0.77|0.04|47380.0|2.0|10.12|0.16|0.66|0.29|0.04
96400|834|74|1|5|11.44|0.15|0.73|0.94|0.02|44530.0|2.0|10.95|0.15|0.66|0.32|0.02
96405|834|99|2|1|11.31|0.16|0.76|0.77|0.02|49920.0|2.0|9.05|0.15|0.64|0.28|0.02
96406|834|99|2|1|11.31|0.18|0.75|0.76|0.02|49440.0|2.0|10.87|0.18|0.62|0.35|0.02
96413|834|99|2|3|11.41|0.16|0.74|0.92|0.08|48870.0|2.0|10.62|0.16|0.6|0.36|0.08
96423|834|99|2|1|11.31|0.11|0.77|0.76|0.02|41440.0|2.0|9.44|0.11|0.5|0.15|0.02
96424|834|99|2|1|11.36|0.12|0.75|0.75|0.03|47380.0|2.0|0.0|0.0|0.0|0.0|0.0
96425|834|57|3|1|11.42|0.13|0.75|0.76|0.02|48410.0|2.0|9.5|0.12|0.58|0.19|0.02
96429|834|57|3|49|11.57|0.12|0.73|0.76|0.03|48000.0|2.0|10.81|0.12|0.48|0.18|0.02
96430|834|99|2|54|11.31|0.13|0.75|0.73|0.01|48000.0|2.0|9.84|0.12|0.57|0.18|0.01
96431|834|92|1|22|11.6|0.12|0.74|0.91|0.03|49040.0|2.0|10.56|0.12|0.65|0.2|0.02
96440|834|92|1|28|11.55|0.15|0.81|0.85|0.02|46000.0|2.0|10.6|0.16|0.85|0.25|0.01
96441|834|63|1|5|11.52|0.21|0.83|0.82|0.02|43400.0|2.0|11.13|0.21|0.82|0.3|0.01
96446|834|99|2|1|11.31|0.18|0.77|0.76|0.02|48410.0|2.0|10.44|0.16|0.56|0.17|0.01
96447|834|99|2|1|11.34|0.16|0.75|0.75|0.02|49920.0|2.0|10.93|0.15|0.79|0.16|0.01
96488|834|99|2|3|11.34|0.13|0.72|0.92|0.02|46540.0|2.0|10.58|0.13|0.63|0.22|0.04
96489|834|92|1|35|11.6|0.16|0.83|0.94|0.05|43800.0|2.0|10.76|0.15|0.53|0.26|0.06
96504|834|92|1|35|11.6|0.16|0.81|0.92|0.03|50120.0|2.0|10.18|0.14|0.82|0.26|0.04
96517|834|99|2|54|11.34|0.11|0.75|0.76|0.01|48000.0|2.0|11.05|0.11|0.39|0.23|0.03
96518|834|99|2|53|11.34|0.14|0.74|0.93|0.02|49580.0|2.0|10.52|0.13|0.38|0.25|0.04
96528|834|93|2|24|11.36|0.17|0.75|0.78|0.05|48000.0|2.0|10.48|0.15|0.64|0.23|0.03
96529|834|84|2|2|11.38|0.21|0.75|0.75|0.02|48000.0|2.0|10.51|0.17|0.54|0.27|0.02
96567|834|99|2|1|11.26|0.16|0.73|0.73|0.05|50790.0|2.0|10.09|0.15|0.64|0.37|0.06
96568|834|99|2|1|11.26|0.15|0.75|0.73|0.03|47380.0|2.0|10.06|0.15|0.57|0.31|0.04
96569|834|63|1|5|11.64|0.16|0.82|0.81|0.02|47660.0|2.0|10.35|0.15|0.55|0.27|0.03
96575|834|62|1|6|11.99|0.18|0.93|0.74|0.02|48000.0|2.0|10.53|0.17|0.7|0.36|0.02
96576|834|99|2|3|11.51|0.23|0.74|0.97|0.02|47300.0|2.0|10.44|0.22|0.67|0.26|0.03
96578|834|99|2|2|11.25|0.15|0.75|0.76|0.02|47560.0|2.0|10.69|0.15|0.6|0.32|0.04
96579|834|92|1|35|11.69|0.15|0.82|0.93|0.02|47140.0|2.0|10.58|0.15|0.77|0.28|0.02
96604|834|57|3|1|11.38|0.17|0.76|0.77|0.02|50400.0|3.0|10.74|0.16|0.52|0.26|0.22
96605|834|99|2|1|11.3|0.18|0.75|0.76|0.03|49440.0|2.0|9.91|0.17|0.49|0.25|0.2
96649|834|75|2|5|11.73|0.08|0.75|0.94|0.01|48890.0|2.0|10.04|0.07|0.51|0.07|0.01
96650|834|99|2|1|11.4|0.07|0.77|0.77|0.01|48410.0|2.0|10.57|0.07|0.35|0.07|0.01
96651|834|99|2|1|11.3|0.08|0.77|0.76|0.01|48410.0|2.0|10.31|0.07|0.47|0.06|0.01
96656|834|62|1|6|11.89|0.18|0.99|0.75|0.03|48000.0|2.0|11.83|0.18|0.83|0.34|0.04
96657|834|62|1|6|11.75|0.17|0.99|0.76|0.03|48000.0|2.0|10.49|0.17|0.78|0.3|0.04
96661|834|99|2|38|11.45|0.15|0.78|0.75|0.02|46920.0|2.0|10.45|0.14|0.51|0.3|0.01
96684|834|99|2|38|11.37|0.15|0.75|0.72|0.02|48410.0|2.0|10.63|0.15|0.63|0.39|0.02
96685|834|99|2|1|11.31|0.26|0.76|0.77|0.03|49440.0|2.0|10.22|0.27|0.53|0.33|0.03
96686|834|74|1|3|11.35|0.16|0.74|0.95|0.03|47300.0|2.0|10.23|0.16|0.54|0.3|0.03
96687|834|99|2|2|11.26|0.16|0.73|0.76|0.03|47650.0|2.0|9.98|0.15|0.72|0.28|0.03
96699|834|57|3|3|11.47|0.14|0.75|0.75|0.02|47370.0|2.0|10.1|0.12|0.53|0.25|0.02
96700|834|57|3|3|11.41|0.14|0.75|0.74|0.02|45820.0|2.0|10.3|0.13|0.74|0.28|0.01
96732|834|92|1|37|11.5|0.17|0.81|0.84|0.02|48000.0|2.0|8.83|0.16|0.42|0.19|0.02
96733|834|57|3|49|11.39|0.18|0.78|0.75|0.02|46260.0|2.0|10.77|0.15|0.51|0.28|0.02
96754|834|92|1|4|11.72|0.22|0.83|0.93|0.04|45960.0|2.0|11.19|0.21|0.68|0.25|0.07
96755|834|99|2|38|11.4|0.18|0.77|0.76|0.04|49680.0|3.0|0.0|0.0|0.0|0.0|0.0
96757|834|57|3|1|11.42|0.16|0.77|0.75|0.02|50400.0|2.0|10.9|0.14|0.47|0.31|0.06
96758|834|57|3|4|11.42|0.15|0.77|0.92|0.02|51040.0|2.0|10.01|0.14|0.42|0.23|0.06
96766|834|99|2|1|11.48|0.11|0.8|0.77|0.01|47380.0|2.0|11.34|0.1|0.78|0.1|0.01
96767|834|99|2|38|11.5|0.1|0.75|0.77|0.01|49760.0|2.0|11.01|0.09|1.1|0.09|0.01
96791|834|57|3|5|11.52|0.15|0.75|0.77|0.05|48000.0|2.0|10.43|0.13|0.6|0.27|0.04
96792|834|57|3|3|11.31|0.18|0.75|0.77|0.05|47250.0|2.0|9.36|0.17|0.71|0.23|0.04
96793|834|99|2|38|11.35|0.18|0.72|0.75|0.03|47360.0|2.0|9.97|0.18|0.55|0.21|0.02
96794|834|99|2|38|11.25|0.15|0.73|0.74|0.03|47120.0|2.0|10.57|0.14|0.68|0.25|0.01
96795|834|57|3|30|11.53|0.16|0.75|0.77|0.02|48000.0|2.0|11.17|0.15|0.64|0.3|0.02
96797|834|99|2|33|11.34|0.2|0.75|0.74|0.02|47610.0|2.0|10.74|0.2|0.51|0.28|0.02
96798|834|57|3|3|11.46|0.19|0.78|0.77|0.02|47920.0|2.0|9.75|0.18|0.52|0.23|0.01
96811|834|99|2|38|11.32|0.15|0.74|0.76|0.1|47380.0|2.0|10.63|0.15|0.61|0.24|0.12
96812|834|99|2|1|11.36|0.14|0.75|0.75|0.04|48410.0|2.0|10.59|0.13|0.79|0.24|0.03
96813|834|99|2|31|11.45|0.16|0.76|0.95|0.02|49090.0|2.0|11.31|0.16|0.78|0.27|0.03
96818|834|99|2|38|11.29|0.16|0.74|0.74|0.02|47360.0|2.0|10.18|0.16|0.68|0.2|0.02
96819|834|99|2|38|11.31|0.15|0.75|0.75|0.02|50400.0|2.0|11.18|0.14|0.68|0.24|0.02
96834|834|99|2|38|11.36|0.15|0.73|0.76|0.11|50400.0|2.0|0.0|0.0|0.0|0.0|0.0
96855|834|99|2|46|11.26|0.18|0.75|0.77|0.03|47360.0|2.0|10.16|0.16|0.68|0.29|0.04
96865|834|99|2|38|11.31|0.13|0.73|0.75|0.02|49440.0|2.0|9.57|0.1|0.59|0.2|0.02
96866|834|99|2|1|11.31|0.14|0.77|0.77|0.02|49440.0|2.0|10.75|0.14|0.65|0.25|0.01
96867|834|57|3|5|11.54|0.16|0.76|0.78|0.03|48000.0|2.0|9.83|0.14|0.66|0.22|0.03
96868|834|57|3|50|11.43|0.12|0.77|0.77|0.04|48020.0|2.0|10.7|0.12|0.59|0.24|0.03
96881|834|99|2|48|11.47|0.16|0.75|0.74|0.02|47360.0|2.0|11.0|0.16|0.68|0.32|0.04
96882|834|92|1|23|11.65|0.14|0.83|0.92|0.04|48520.0|2.0|9.14|0.12|0.62|0.21|0.06
96883|834|57|3|3|11.35|0.14|0.73|0.76|0.03|48000.0|3.0|10.59|0.13|0.68|0.26|0.05
96884|834|99|2|43|11.38|0.11|0.72|0.92|0.03|45230.0|2.0|9.43|0.11|0.47|0.22|0.03
96885|834|57|3|3|11.47|0.13|0.73|0.76|0.02|44440.0|2.0|11.43|0.11|0.64|0.27|0.01
96891|834|99|2|38|11.32|0.13|0.76|0.76|0.01|47700.0|2.0|10.95|0.13|0.61|0.22|0.03
96898|834|57|3|3|11.53|0.14|0.74|0.74|0.02|46350.0|2.0|11.46|0.12|0.66|0.26|0.02
96917|834|57|3|3|11.37|0.12|0.73|0.75|0.01|45820.0|2.0|9.63|0.11|0.5|0.2|0.01
96922|834|99|2|1|11.5|0.11|0.75|0.77|0.01|47360.0|2.0|0.0|0.0|0.0|0.0|0.0
96923|834|99|2|38|11.2|0.16|0.74|0.75|0.04|50400.0|2.0|0.0|0.0|0.0|0.0|0.0
96940|834|95|2|4|11.39|0.14|0.75|0.77|0.03|47380.0|2.0|9.21|0.13|0.54|0.18|0.05
96941|834|56|1|4|11.63|0.17|0.74|0.8|0.02|45320.0|2.0|10.35|0.17|0.57|0.23|0.04
96948|834|57|3|49|11.5|0.22|0.76|0.77|0.02|48000.0|2.0|9.05|0.16|0.65|0.2|0.03
96949|834|99|2|54|11.4|0.15|0.75|0.78|0.02|48000.0|2.0|10.3|0.13|0.66|0.22|0.01
96950|834|99|2|38|11.26|0.13|0.76|0.77|0.02|47360.0|2.0|10.3|0.11|0.49|0.21|0.03
96957|834|99|2|38|11.35|0.2|0.75|0.76|0.02|45960.0|2.0|11.42|0.18|0.52|0.21|0.02
96967|834|99|2|1|11.28|0.16|0.75|0.77|0.02|47360.0|2.0|0.0|0.0|0.0|0.0|0.0
96971|834|99|2|38|11.38|0.15|0.72|0.76|0.02|48410.0|2.0|10.34|0.13|0.5|0.19|0.03
96972|834|57|3|3|11.43|0.16|0.73|0.76|0.01|46950.0|2.0|9.39|0.14|0.66|0.22|0.05
96973|834|57|3|3|11.57|0.14|0.75|0.77|0.02|45280.0|2.0|11.22|0.13|0.67|0.25|0.04
96974|834|57|3|3|11.45|0.16|0.74|0.74|0.02|49060.0|2.0|10.41|0.14|0.62|0.24|0.03
96975|834|57|3|1|11.44|0.13|0.73|0.76|0.01|48960.0|2.0|10.27|0.11|0.7|0.22|0.03
96976|834|99|2|38|11.33|0.14|0.75|0.77|0.02|49440.0|2.0|10.38|0.13|0.61|0.25|0.04
96977|834|92|1|35|11.54|0.17|0.83|0.92|0.03|43800.0|2.0|10.1|0.14|0.54|0.23|0.03
96983|834|99|2|1|11.32|0.15|0.75|0.73|0.01|47380.0|2.0|10.78|0.13|0.56|0.18|0.01
96999|834|99|2|2|11.37|0.14|0.74|0.78|0.02|47650.0|2.0|10.9|0.13|0.48|0.23|0.02
97000|834|99|2|56|11.36|0.16|0.74|0.76|0.03|43410.0|2.0|10.77|0.14|0.52|0.25|0.03
97013|834|93|2|25|11.31|0.14|0.72|0.67|0.02|47650.0|2.0|10.64|0.13|0.4|0.19|0.04
97014|834|99|2|54|11.26|0.11|0.75|0.79|0.02|43060.0|2.0|10.6|0.1|0.53|0.22|0.03
97015|834|75|2|5|11.63|0.12|0.75|0.93|0.01|50850.0|2.0|10.71|0.11|0.65|0.1|0.03
97028|834|57|3|4|11.5|0.14|0.73|0.92|0.02|46280.0|2.0|10.11|0.13|0.39|0.17|0.03
97029|834|99|2|38|11.36|0.13|0.75|0.79|0.01|50400.0|2.0|9.56|0.11|0.35|0.16|0.02
97030|834|57|3|1|11.41|0.13|0.72|0.73|0.01|49440.0|2.0|10.39|0.12|0.35|0.21|0.03
97064|834|99|2|1|11.4|0.25|0.74|0.76|0.01|50320.0|3.0|10.08|0.26|0.43|0.14|0.03
97065|834|57|3|1|11.35|0.14|0.77|0.76|0.02|49440.0|2.0|10.51|0.15|0.39|0.18|0.04
97066|834|57|3|4|11.3|0.14|0.74|0.93|0.01|46120.0|2.0|9.94|0.13|0.38|0.2|0.03
97067|834|57|3|3|11.3|0.13|0.75|0.75|0.01|48660.0|2.0|9.88|0.13|0.34|0.18|0.03
97075|834|99|2|1|11.4|0.17|0.76|0.76|0.02|47600.0|2.0|9.84|0.18|0.46|0.22|0.06
97076|834|99|2|55|11.32|0.21|0.75|0.77|0.01|49440.0|2.0|9.9|0.2|0.4|0.26|0.04
97077|834|99|2|2|11.3|0.09|0.75|0.79|0.01|48000.0|2.0|0.0|0.0|0.0|0.0|0.0
97100|834|99|2|38|11.25|0.15|0.74|0.76|0.01|48410.0|2.0|10.19|0.14|0.68|0.25|0.01
97101|834|57|3|49|11.48|0.14|0.75|0.76|0.01|44400.0|2.0|10.67|0.14|0.54|0.12|0.01
97102|834|57|3|5|11.36|0.16|0.72|0.73|0.02|48000.0|2.0|9.6|0.15|0.7|0.26|0.01
97110|834|99|2|2|11.22|0.18|0.72|0.74|0.01|46950.0|2.0|9.72|0.17|0.58|0.16|0.01
97111|834|99|2|57|11.38|0.15|0.76|0.76|0.02|48020.0|2.0|10.62|0.15|0.62|0.19|0.01
97120|834|71|1|3|11.3|0.15|0.73|0.74|0.01|48000.0|2.0|10.2|0.14|0.56|0.2|0.01
97121|834|99|2|3|11.29|0.15|0.73|0.92|0.01|47800.0|2.0|10.1|0.16|0.68|0.19|0.02
97122|834|99|2|2|11.31|0.14|0.75|0.74|0.01|47890.0|2.0|10.13|0.14|0.59|0.19|0.01
97123|834|92|1|35|11.59|0.13|0.82|0.91|0.02|48040.0|2.0|10.18|0.13|0.69|0.32|0.02
97141|834|99|2|2|11.24|0.16|0.74|0.74|0.02|51400.0|2.0|10.03|0.15|0.68|0.24|0.03
97163|834|57|3|1|11.33|0.15|0.74|0.74|0.02|51820.0|2.0|9.73|0.14|0.66|0.36|0.02
97164|834|84|2|5|11.34|0.19|0.75|0.74|0.03|48410.0|2.0|10.54|0.17|0.7|0.43|0.03
97173|834|93|2|5|11.17|0.16|0.73|0.74|0.02|47380.0|3.0|0.0|0.0|0.0|0.0|0.0
97174|834|99|2|38|11.41|0.17|0.75|0.75|0.02|49000.0|2.0|10.05|0.15|0.74|0.4|0.02
97184|834|99|2|58|11.33|0.22|0.76|0.77|0.03|48000.0|2.0|10.07|0.21|0.83|0.35|0.06
97185|834|99|2|58|11.44|0.19|0.76|0.75|0.02|48000.0|3.0|10.97|0.18|0.79|0.41|0.04
97186|834|56|1|4|11.4|0.19|0.74|0.75|0.02|47360.0|2.0|10.54|0.19|0.65|0.41|0.03
97211|834|57|3|3|11.38|0.23|0.76|0.75|0.02|46905.0|3.0|9.88|0.23|0.57|0.32|0.06
97216|834|92|1|6|11.64|0.19|0.84|0.93|0.03|49680.0|2.0|9.84|0.18|0.77|0.38|0.07
97217|834|99|2|38|11.38|0.21|0.77|0.76|0.03|49440.0|2.0|9.71|0.19|0.74|0.41|0.04
97224|834|57|3|3|11.38|0.19|0.76|0.76|0.04|48080.0|2.0|9.71|0.19|0.71|0.36|0.07
97255|834|57|3|5|11.35|0.2|0.73|0.74|0.02|49310.0|2.0|10.59|0.21|0.72|0.48|0.09
97267|834|57|3|3|11.4|0.18|0.73|0.74|0.03|48600.0|2.0|10.32|0.18|0.7|0.32|0.09
97294|834|56|1|4|11.32|0.18|0.74|0.75|0.02|46920.0|2.0|10.87|0.18|0.66|0.26|0.05
97327|834|99|2|38|11.35|0.19|0.74|0.76|0.02|50320.0|3.0|10.06|0.18|0.72|0.23|0.04
97328|834|57|3|51|11.33|0.18|0.77|0.76|0.02|45300.0|3.0|10.29|0.17|0.62|0.21|0.04
97329|834|57|3|3|11.45|0.18|0.73|0.78|0.02|46660.0|2.0|9.83|0.16|0.6|0.27|0.04
97336|834|99|2|1|11.23|0.22|0.77|0.76|0.02|45960.0|2.0|10.39|0.21|0.68|0.23|0.06
97337|834|99|2|55|11.5|0.19|0.74|0.77|0.02|48410.0|2.0|11.46|0.18|0.61|0.31|0.07
97338|834|99|2|33|11.5|0.22|0.74|0.76|0.02|48000.0|2.0|10.14|0.2|0.66|0.25|0.05
97355|834|57|3|3|11.35|0.17|0.75|0.78|0.02|48060.0|2.0|10.39|0.17|0.58|0.31|0.03
97400|834|57|3|1|11.4|0.2|0.74|0.76|0.03|48410.0|2.0|9.34|0.19|0.63|0.3|0.05
97415|834|99|2|38|11.36|0.2|0.76|0.77|0.03|47360.0|2.0|11.22|0.2|0.6|0.4|0.06
97416|834|57|3|1|11.35|0.19|0.76|0.76|0.02|47120.0|2.0|10.0|0.19|0.62|0.37|0.04
97437|834|99|2|1|11.33|0.24|0.71|0.75|0.03|47360.0|2.0|10.25|0.23|0.73|0.28|0.01
97438|834|99|2|38|11.32|0.2|0.74|0.77|0.02|49000.0|2.0|11.46|0.19|0.62|0.33|0.01
97439|834|99|2|54|11.26|0.2|0.73|0.74|0.03|48000.0|2.0|9.94|0.2|0.61|0.29|0.03
97440|834|57|3|5|11.35|0.24|0.75|0.77|0.03|47780.0|2.0|10.23|0.23|0.66|0.33|0.02
97442|834|84|2|2|11.23|0.18|0.77|0.75|0.02|48060.0|2.0|10.24|0.17|0.62|0.26|0.01
97456|834|75|2|5|11.62|0.16|0.73|0.96|0.02|48410.0|3.0|12.28|0.16|0.75|0.34|0.03
